ID,LATITUDE,LONGITUDE,Mun/UF,MUNICIPIO,UF,Valor
1978,-16.6,-40.57,RIO DO PRADO - MG,RIO DO PRADO,MG,39972.650330437
1979,-20.24,-42.9,RIO DOCE - MG,RIO DOCE,MG,15511.5302936691
1980,-20.85,-43.47,RIO ESPERA - MG,RIO ESPERA,MG,47425.2494306311
1981,-20.26,-44.3,RIO MANSO - MG,RIO MANSO,MG,27385.3375647863
1982,-21.45,-43.12,RIO NOVO - MG,RIO NOVO,MG,52423.9497794648
1983,-19.19,-46.24,RIO PARANAIBA - MG,RIO PARANAIBA,MG,73982.7222160876
1984,-15.61,-42.54,RIO PARDO DE MINAS - MG,RIO PARDO DE MINAS,MG,162044.825039115
1985,-19.92,-43.17,RIO PIRACICABA - MG,RIO PIRACICABA,MG,88357.4443361861
1986,-21.27,-43.17,RIO POMBA - MG,RIO POMBA,MG,96437.5588252186
1987,-22.08,-43.82,RIO PRETO - MG,RIO PRETO,MG,31525.4534002686
1988,-18.29,-43,RIO VERMELHO - MG,RIO VERMELHO,MG,97143.6108970508
1989,-21.02,-44.31,RITAPOLIS - MG,RITAPOLIS,MG,38755.3194465049
1990,-21.63,-43.02,ROCHEDO DE MINAS - MG,ROCHEDO DE MINAS,MG,11986.9922184898
1991,-21.2,-42.86,RODEIRO - MG,RODEIRO,MG,29630.8725514541
1992,-18.88,-47.58,ROMARIA - MG,ROMARIA,MG,23787.4942119997
1993,-20.97,-42.51,ROSARIO DA LIMEIRA - MG,ROSARIO DA LIMEIRA,MG,22018.5958074579
1994,-16.4,-42.26,RUBELITA - MG,RUBELITA,MG,60488.989254273
1995,-16.37,-40.53,RUBIM - MG,RUBIM,MG,63085.5716137589
1996,-19.88,-43.8,SABARA - MG,SABARA,MG,606883.616386565
1997,-18.66,-43.08,SABINOPOLIS - MG,SABINOPOLIS,MG,102641.088159156
1998,-19.86,-47.44,SACRAMENTO - MG,SACRAMENTO,MG,134339.685594682
1999,-16.17,-42.29,SALINAS - MG,SALINAS,MG,241783.292706537
2000,-16,-39.94,SALTO DA DIVISA - MG,SALTO DA DIVISA,MG,46468.503627962
2001,-19.95,-43.41,SANTA BARBARA - MG,SANTA BARBARA,MG,140323.401499818
2002,-19.97,-42.14,SANTA BARBARA DO LESTE - MG,SANTA BARBARA DO LESTE,MG,44783.035782612
2003,-21.95,-43.7,SANTA BARBARA DO MONTE VERDE - MG,SANTA BARBARA DO MONTE VERDE,MG,16826.6414184376
2004,-21.24,-43.55,SANTA BARBARA DO TUGURIO - MG,SANTA BARBARA DO TUGURIO,MG,30002.0402854467
2005,-21.12,-44.22,SANTA CRUZ DE MINAS - MG,SANTA CRUZ DE MINAS,MG,43761.1504434693
2006,-16.09,-41.74,SANTA CRUZ DE SALINAS - MG,SANTA CRUZ DE SALINAS,MG,30039.0513929604
2007,-20.23,-42.81,SANTA CRUZ DO ESCALVADO - MG,SANTA CRUZ DO ESCALVADO,MG,33942.1491189358
2008,-18.82,-42.44,SANTA EFIGENIA DE MINAS - MG,SANTA EFIGENIA DE MINAS,MG,29859.535100332
2009,-16.69,-45.41,SANTA FE DE MINAS - MG,SANTA FE DE MINAS,MG,25822.4392469711
2010,-16.98,-40.68,SANTA HELENA DE MINAS - MG,SANTA HELENA DE MINAS,MG,35110.5473006429
2011,-19.3,-47.52,SANTA JULIANA - MG,SANTA JULIANA,MG,62343.1842407754
2012,-19.77,-43.85,SANTA LUZIA - MG,SANTA LUZIA,MG,924181.994805649
2013,-20.38,-42.25,SANTA MARGARIDA - MG,SANTA MARGARIDA,MG,93056.2428030672
2014,-19.44,-43.11,SANTA MARIA DE ITABIRA - MG,SANTA MARIA DE ITABIRA,MG,64083.5650945488
2015,-16.24,-40.14,SANTA MARIA DO SALTO - MG,SANTA MARIA DO SALTO,MG,34705.9391684848
2016,-18.19,-42.41,SANTA MARIA DO SUACUI - MG,SANTA MARIA DO SUACUI,MG,95052.1773489231
2017,-22.02,-46.33,SANTA RITA DE CALDAS - MG,SANTA RITA DE CALDAS,MG,57248.5015241704
2018,-21.56,-43.91,SANTA RITA DE IBITIPOCA - MG,SANTA RITA DE IBITIPOCA,MG,24467.6727113758
2019,-22.14,-44.09,SANTA RITA DE JACUTINGA - MG,SANTA RITA DE JACUTINGA,MG,34254.6840418546
2020,-19.87,-42.13,SANTA RITA DE MINAS - MG,SANTA RITA DE MINAS,MG,31374.2519464104
2021,-19.36,-41.38,SANTA RITA DO ITUETO - MG,SANTA RITA DO ITUETO,MG,41342.8800168521
2022,-22.25,-45.7,SANTA RITA DO SAPUCAI - MG,SANTA RITA DO SAPUCAI,MG,190889.882347055
2023,-19.53,-45.96,SANTA ROSA DA SERRA - MG,SANTA ROSA DA SERRA,MG,19865.0633147108
2024,-18.83,-50.12,SANTA VITORIA - MG,SANTA VITORIA,MG,117441.832473466
2025,-21.24,-45.5,SANTANA DA VARGEM - MG,SANTANA DA VARGEM,MG,44962.6544933283
2026,-21.28,-42.55,SANTANA DE CATAGUASES - MG,SANTANA DE CATAGUASES,MG,19492.4623330496
2027,-19,-44.04,SANTANA DE PIRAPAMA - MG,SANTANA DE PIRAPAMA,MG,52809.2996202584
2028,-21.95,-43.16,SANTANA DO DESERTO - MG,SANTANA DO DESERTO,MG,20376.5440688506
2029,-21.6,-44.1,SANTANA DO GARAMBEU - MG,SANTANA DO GARAMBEU,MG,11792.1623431767
2030,-20.89,-45.13,SANTANA DO JACARE - MG,SANTANA DO JACARE,MG,28262.0024357149
2031,-20.1,-41.92,SANTANA DO MANHUACU - MG,SANTANA DO MANHUACU,MG,54691.9172142902
2032,-19.36,-42.56,SANTANA DO PARAISO - MG,SANTANA DO PARAISO,MG,107081.759407802
2033,-19.16,-43.71,SANTANA DO RIACHO - MG,SANTANA DO RIACHO,MG,22186.2467591742
2034,-20.78,-43.69,SANTANA DOS MONTES - MG,SANTANA DOS MONTES,MG,27249.3074867034
2035,-20.94,-44.91,SANTO ANTONIO DO AMPARO - MG,SANTO ANTONIO DO AMPARO,MG,99466.2216744253
2036,-21.75,-42.81,SANTO ANTONIO DO AVENTUREIRO - MG,SANTO ANTONIO DO AVENTUREIRO,MG,22414.3551858509
2037,-20.31,-42.6,SANTO ANTONIO DO GRAMA - MG,SANTO ANTONIO DO GRAMA,MG,28903.5048886933
2038,-18.46,-43.3,SANTO ANTONIO DO ITAMBE - MG,SANTO ANTONIO DO ITAMBE,MG,32615.6760226625
2039,-16.53,-40.17,SANTO ANTONIO DO JACINTO - MG,SANTO ANTONIO DO JACINTO,MG,77163.2596890426
2040,-20.08,-45.29,SANTO ANTONIO DO MONTE - MG,SANTO ANTONIO DO MONTE,MG,138554.05989738
2041,-15.33,-42.62,SANTO ANTONIO DO RETIRO - MG,SANTO ANTONIO DO RETIRO,MG,41321.2587178105
2042,-19.22,-43.25,SANTO ANTONIO DO RIO ABAIXO - MG,SANTO ANTONIO DO RIO ABAIXO,MG,10825.8886678572
2043,-18.29,-44.22,SANTO HIPOLITO - MG,SANTO HIPOLITO,MG,23067.243522431
2044,-21.45,-43.55,SANTOS DUMONT - MG,SANTOS DUMONT,MG,318450.455509513
2045,-21.58,-45.07,SAO BENTO ABADE - MG,SAO BENTO ABADE,MG,18841.7965951579
2046,-20.62,-43.94,SAO BRAS DO SUACUI - MG,SAO BRAS DO SUACUI,MG,19484.659030568
2047,-19.52,-42.01,SAO DOMINGOS DAS DORES - MG,SAO DOMINGOS DAS DORES,MG,27021.545588689
2048,-19.86,-42.96,SAO DOMINGOS DO PRATA - MG,SAO DOMINGOS DO PRATA,MG,117995.628001697
2049,-18.59,-41.48,SAO FELIX DE MINAS - MG,SAO FELIX DE MINAS,MG,22059.9914686596
2050,-15.94,-44.86,SAO FRANCISCO - MG,SAO FRANCISCO,MG,352997.709052181
2051,-20.71,-44.98,SAO FRANCISCO DE PAULA - MG,SAO FRANCISCO DE PAULA,MG,42606.3787434105
2052,-19.86,-49.77,SAO FRANCISCO DE SALES - MG,SAO FRANCISCO DE SALES,MG,35654.1964535701
2053,-20.78,-42.26,SAO FRANCISCO DO GLORIA - MG,SAO FRANCISCO DO GLORIA,MG,37369.2700610666
2054,-20.92,-42.83,SAO GERALDO - MG,SAO GERALDO,MG,50342.0755982335
2055,-18.83,-42.28,SAO GERALDO DA PIEDADE - MG,SAO GERALDO DA PIEDADE,MG,30385.837069582
2056,-18.9,-41.36,SAO GERALDO DO BAIXIO - MG,SAO GERALDO DO BAIXIO,MG,17286.7416055591
2057,-18.33,-45.83,SAO GONCALO DO ABAETE - MG,SAO GONCALO DO ABAETE,MG,35753.7627684807
2058,-19.98,-44.85,SAO GONCALO DO PARA - MG,SAO GONCALO DO PARA,MG,52277.8406765134
2059,-19.82,-43.36,SAO GONCALO DO RIO ABAIXO - MG,SAO GONCALO DO RIO ABAIXO,MG,56294.0806536992
2060,-18,-43.39,SAO GONCALO DO RIO PRETO - MG,SAO GONCALO DO RIO PRETO,MG,20632.6034018664
2061,-21.89,-45.59,SAO GONCALO DO SAPUCAI - MG,SAO GONCALO DO SAPUCAI,MG,143138.640213614
2062,-19.31,-46.04,SAO GOTARDO - MG,SAO GOTARDO,MG,136239.875986453
2063,-20.64,-46.5,SAO JOAO BATISTA DO GLORIA - MG,SAO JOAO BATISTA DO GLORIA,MG,32683.4987855712
2064,-16.85,-44.35,SAO JOAO DA LAGOA - MG,SAO JOAO DA LAGOA,MG,29259.5620211894
2065,-21.93,-45.92,SAO JOAO DA MATA - MG,SAO JOAO DA MATA,MG,15880.3190607515
2066,-15.92,-44,SAO JOAO DA PONTE - MG,SAO JOAO DA PONTE,MG,147467.070073417
2067,-14.88,-44.09,SAO JOAO DAS MISSOES - MG,SAO JOAO DAS MISSOES,MG,42382.492280514
2068,-21.13,-44.26,SAO JOAO DEL REI - MG,SAO JOAO DEL REI,MG,520429.684042891
2069,-20.39,-42.15,SAO JOAO DO MANHUACU - MG,SAO JOAO DO MANHUACU,MG,46895.5686157179
2070,-18.72,-41.16,SAO JOAO DO MANTENINHA - MG,SAO JOAO DO MANTENINHA,MG,26149.974600804
2071,-19.33,-42.15,SAO JOAO DO ORIENTE - MG,SAO JOAO DO ORIENTE,MG,54133.8706274758
2072,-16.54,-44.51,SAO JOAO DO PACUI - MG,SAO JOAO DO PACUI,MG,24698.0150738871
2073,-15.31,-42.01,SAO JOAO DO PARAISO - MG,SAO JOAO DO PARAISO,MG,132496.418722114
2074,-18.54,-42.76,SAO JOAO EVANGELISTA - MG,SAO JOAO EVANGELISTA,MG,93331.1981322795
2075,-21.54,-43.01,SAO JOAO NEPOMUCENO - MG,SAO JOAO NEPOMUCENO,MG,159994.028018012
2076,-20.04,-44.27,SAO JOAQUIM DE BICAS - MG,SAO JOAQUIM DE BICAS,MG,82398.4867712096
2077,-20.71,-46.31,SAO JOSE DA BARRA - MG,SAO JOSE DA BARRA,MG,35038.2385808269
2078,-19.7,-43.95,SAO JOSE DA LAPA - MG,SAO JOSE DA LAPA,MG,76916.2470143836
2079,-18.32,-42.14,SAO JOSE DA SAFIRA - MG,SAO JOSE DA SAFIRA,MG,25421.5037603313
2080,-19.71,-44.55,SAO JOSE DA VARGINHA - MG,SAO JOSE DA VARGINHA,MG,18694.4165293262
2081,-22.32,-45.52,SAO JOSE DO ALEGRE - MG,SAO JOSE DO ALEGRE,MG,21050.3784821763
2082,-18.47,-41.38,SAO JOSE DO DIVINO - MG,SAO JOSE DO DIVINO,MG,24586.9227306069
2083,-19.92,-42.7,SAO JOSE DO GOIABAL - MG,SAO JOSE DO GOIABAL,MG,36851.385008599
2084,-18.27,-42.67,SAO JOSE DO JACURI - MG,SAO JOSE DO JACURI,MG,44416.665422429
2085,-20,-41.74,SAO JOSE DO MANTIMENTO - MG,SAO JOSE DO MANTIMENTO,MG,14525.8971607787
2086,-22.11,-45.05,SAO LOURENCO - MG,SAO LOURENCO,MG,214888.955804468
2087,-20.7,-42.71,SAO MIGUEL DO ANTA - MG,SAO MIGUEL DO ANTA,MG,44883.3197168105
2088,-21.12,-46.61,SAO PEDRO DA UNIAO - MG,SAO PEDRO DA UNIAO,MG,32732.2353479185
2089,-18.36,-42.6,SAO PEDRO DO SUACUI - MG,SAO PEDRO DO SUACUI,MG,47223.4854871635
2090,-20.17,-42.52,SAO PEDRO DOS FERROS - MG,SAO PEDRO DOS FERROS,MG,66105.4076886861
2091,-16.36,-45.06,SAO ROMAO - MG,SAO ROMAO,MG,50228.5884473939
2092,-20.24,-46.36,SAO ROQUE DE MINAS - MG,SAO ROQUE DE MINAS,MG,43169.4909669049
2093,-22.15,-45.75,SAO SEBASTIAO DA BELA VISTA - MG,SAO SEBASTIAO DA BELA VISTA,MG,27614.5387408831
2094,-21.07,-42.63,SAO SEBASTIAO DA VARGEM ALEGRE - MG,SAO SEBASTIAO DA VARGEM ALEGRE,MG,14104.7224128216
2095,-19.49,-41.98,SAO SEBASTIAO DO ANTA - MG,SAO SEBASTIAO DO ANTA,MG,26614.8130649792
2096,-18.08,-42.57,SAO SEBASTIAO DO MARANHAO - MG,SAO SEBASTIAO DO MARANHAO,MG,81830.3169235869
2097,-20.27,-45,SAO SEBASTIAO DO OESTE - MG,SAO SEBASTIAO DO OESTE,MG,30405.4881822672
2098,-20.91,-46.99,SAO SEBASTIAO DO PARAISO - MG,SAO SEBASTIAO DO PARAISO,MG,323030.70371802
2099,-19.29,-43.17,SAO SEBASTIAO DO RIO PRETO - MG,SAO SEBASTIAO DO RIO PRETO,MG,10448.8494239374
2100,-22.21,-44.97,SAO SEBASTIAO DO RIO VERDE - MG,SAO SEBASTIAO DO RIO VERDE,MG,12919.5126543944
2101,-21.72,-44.98,SAO THOME DAS LETRAS - MG,SAO THOME DAS LETRAS,MG,36951.6783401446
2102,-20.91,-44.5,SAO TIAGO - MG,SAO TIAGO,MG,64416.3751736985
2103,-20.78,-47.09,SAO TOMAS DE AQUINO - MG,SAO TOMAS DE AQUINO,MG,42721.3175339618
2104,-21.71,-44.44,SAO VICENTE DE MINAS - MG,SAO VICENTE DE MINAS,MG,36953.5901961975
2105,-22.74,-45.74,SAPUCAI-MIRIM - MG,SAPUCAI-MIRIM,MG,32069.6564652637
2106,-18.78,-42.36,SARDOA - MG,SARDOA,MG,26438.7555876293
2107,-20.03,-44.14,SARZEDO - MG,SARZEDO,MG,77719.417755139
2108,-20.1,-42.83,SEM-PEIXE - MG,SEM-PEIXE,MG,21226.8661915416
2109,-22.58,-46.17,SENADOR AMARAL - MG,SENADOR AMARAL,MG,33284.7698625566
2110,-21.8,-42.94,SENADOR CORTES - MG,SENADOR CORTES,MG,11829.4244074108
2111,-20.91,-43.09,SENADOR FIRMINO - MG,SENADOR FIRMINO,MG,44596.1819549135
2112,-22.16,-46.17,SENADOR JOSE BENTO - MG,SENADOR JOSE BENTO,MG,12684.3145999166
2113,-17.94,-43.22,SENADOR MODESTINO GONCALVES - MG,SENADOR MODESTINO GONCALVES,MG,35443.5620705518
2114,-20.79,-43.34,SENHORA DE OLIVEIRA - MG,SENHORA DE OLIVEIRA,MG,32010.5014505838
2115,-18.89,-43.08,SENHORA DO PORTO - MG,SENHORA DO PORTO,MG,25180.9180772923
2116,-21.02,-43.58,SENHORA DOS REMEDIOS - MG,SENHORA DOS REMEDIOS,MG,64388.4033623323
2117,-20.47,-42.48,SERICITA - MG,SERICITA,MG,41947.492465164
2118,-21.9,-44.51,SERITINGA - MG,SERITINGA,MG,12013.9665457313
2119,-18.36,-43.17,SERRA AZUL DE MINAS - MG,SERRA AZUL DE MINAS,MG,26361.8012616353
2120,-19.43,-45.79,SERRA DA SAUDADE - MG,SERRA DA SAUDADE,MG,5159.490274169
2121,-19.11,-46.69,SERRA DO SALITRE - MG,SERRA DO SALITRE,MG,66590.6820717498
2122,-17.78,-40.24,SERRA DOS AIMORES - MG,SERRA DOS AIMORES,MG,54124.1658249057
2123,-21.54,-46.04,SERRANIA - MG,SERRANIA,MG,44476.9797642724
2124,-15.82,-42.87,SERRANOPOLIS DE MINAS - MG,SERRANOPOLIS DE MINAS,MG,27900.378492582
2125,-21.89,-44.51,SERRANOS - MG,SERRANOS,MG,13585.2411308524
2126,-18.6,-43.37,SERRO - MG,SERRO,MG,136673.865754104
2127,-19.46,-44.24,SETE LAGOAS - MG,SETE LAGOAS,MG,1152800.85736258
2128,-17.72,-42.27,SETUBINHA - MG,SETUBINHA,MG,56164.2295338611
2129,-21.15,-43.21,SILVEIRANIA - MG,SILVEIRANIA,MG,13303.221230922
2130,-22.02,-45.83,SILVIANOPOLIS - MG,SILVIANOPOLIS,MG,37938.4795078351
2131,-21.96,-43.31,SIMAO PEREIRA - MG,SIMAO PEREIRA,MG,15798.4677320295
2132,-20.12,-42,SIMONESIA - MG,SIMONESIA,MG,112245.036535442
2133,-19.23,-42.09,SOBRALIA - MG,SOBRALIA,MG,44166.3836946044
2134,-22.06,-45.04,SOLEDADE DE MINAS - MG,SOLEDADE DE MINAS,MG,33303.741857745
2135,-21.35,-43.24,TABULEIRO - MG,TABULEIRO,MG,30243.2693276724
2136,-15.8,-42.23,TAIOBEIRAS - MG,TAIOBEIRAS,MG,142065.966650789
2137,-19.75,-41.61,TAPARUBA - MG,TAPARUBA,MG,20254.9091275082
2138,-19.92,-46.82,TAPIRA - MG,TAPIRA,MG,20540.8385615692
2139,-19.88,-46.02,TAPIRAI - MG,TAPIRAI,MG,12474.0848864988
2140,-19.67,-43.68,TAQUARACU DE MINAS - MG,TAQUARACU DE MINAS,MG,22171.2602658414
2141,-19.28,-42,TARUMIRIM - MG,TARUMIRIM,MG,107963.547479434
2142,-20.65,-42.85,TEIXEIRAS - MG,TEIXEIRAS,MG,71881.2738222017
2143,-17.85,-41.5,TEOFILO OTONI - MG,TEOFILO OTONI,MG,768798.398695745
2144,-19.58,-42.64,TIMOTEO - MG,TIMOTEO,MG,415390.678756289
2145,-21.11,-44.17,TIRADENTES - MG,TIRADENTES,MG,33501.8107616192
2146,-19,-45.96,TIROS - MG,TIROS,MG,64851.2473858513
2147,-21.17,-43.01,TOCANTINS - MG,TOCANTINS,MG,94541.7699235811
2148,-22.37,-46.09,TOCOS DO MOJI - MG,TOCOS DO MOJI,MG,24451.1090069191
2149,-22.74,-46.37,TOLEDO - MG,TOLEDO,MG,35220.2868680612
2150,-20.9,-42.02,TOMBOS - MG,TOMBOS,MG,69974.0609231913
2151,-21.69,-45.25,TRES CORACOES - MG,TRES CORACOES,MG,392903.695497754
2152,-18.2,-45.24,TRES MARIAS - MG,TRES MARIAS,MG,164983.432553485
2153,-21.36,-45.51,TRES PONTAS - MG,TRES PONTAS,MG,305301.802471208
2154,-18.97,-41.64,TUMIRITINGA - MG,TUMIRITINGA,MG,33353.6535545929
2155,-18.59,-48.7,TUPACIGUARA - MG,TUPACIGUARA,MG,146317.710497718
2156,-17.28,-42.73,TURMALINA - MG,TURMALINA,MG,109897.908805815
2157,-21.87,-45.78,TURVOLANDIA - MG,TURVOLANDIA,MG,23215.6191101592
2158,-21.12,-42.94,UBA - MG,UBA,MG,521495.39704831
2159,-16.28,-44.77,UBAI - MG,UBAI,MG,73661.9327296577
2160,-19.63,-42.1,UBAPORANGA - MG,UBAPORANGA,MG,66627.0969067659
2161,-19.74,-47.93,UBERABA - MG,UBERABA,MG,1519404.72186462
2162,-18.91,-48.27,UBERLANDIA - MG,UBERLANDIA,MG,438986
2163,-17.25,-40.57,UMBURATIBA - MG,UMBURATIBA,MG,19671.609108701
2164,-16.35,-46.9,UNAI - MG,UNAI,MG,396656.703855828
2165,-19.53,-50.33,UNIAO DE MINAS - MG,UNIAO DE MINAS,MG,29554.7745516401
2166,-16.06,-46.25,URUANA DE MINAS - MG,URUANA DE MINAS,MG,20010.9324653898
2167,-20.35,-42.73,URUCANIA - MG,URUCANIA,MG,62385.6012307951
2168,-16.13,-45.74,URUCUIA - MG,URUCUIA,MG,48614.6383900276
2169,-19.6,-42.29,VARGEM ALEGRE - MG,VARGEM ALEGRE,MG,36241.5730719693
2170,-20.32,-46.36,VARGEM BONITA - MG,VARGEM BONITA,MG,14319.4762299331
2171,-15.4,-42.3,VARGEM GRANDE DO RIO PARDO - MG,VARGEM GRANDE DO RIO PARDO,MG,24401.1540885523
2172,-21.55,-45.43,VARGINHA - MG,VARGINHA,MG,617338.647552027
2173,-18.37,-46.03,VARJAO DE MINAS - MG,VARJAO DE MINAS,MG,23684.2435095843
2174,-17.59,-44.73,VARZEA DA PALMA - MG,VARZEA DA PALMA,MG,218749.447230897
2175,-15.7,-44.02,VARZELANDIA - MG,VARZELANDIA,MG,115318.71920999
2176,-17.98,-46.9,VAZANTE - MG,VAZANTE,MG,126464.206813391
2177,-15.58,-43.6,VERDELANDIA - MG,VERDELANDIA,MG,41872.3839055601
2178,-17.39,-42.73,VEREDINHA - MG,VEREDINHA,MG,33820.4072131104
2179,-19.66,-48.3,VERISSIMO - MG,VERISSIMO,MG,21725.4814922041
2180,-20.03,-42.26,VERMELHO NOVO - MG,VERMELHO NOVO,MG,29389.0175133441
2181,-19.69,-43.92,VESPASIANO - MG,VESPASIANO,MG,398039.995083466
2182,-20.75,-42.88,VICOSA - MG,VICOSA,MG,355583.865722766
2183,-20.86,-42.24,VIEIRAS - MG,VIEIRAS,MG,27439.8761397226
2184,-16.8,-42.34,VIRGEM DA LAPA - MG,VIRGEM DA LAPA,MG,94381.1293399326
2185,-22.33,-45.09,VIRGINIA - MG,VIRGINIA,MG,59002.4592218804
2186,-18.82,-42.7,VIRGINOPOLIS - MG,VIRGINOPOLIS,MG,76016.5173005946
2187,-18.47,-42.3,VIRGOLANDIA - MG,VIRGOLANDIA,MG,44715.3271422445
2188,-21.01,-42.84,VISCONDE DO RIO BRANCO - MG,VISCONDE DO RIO BRANCO,MG,198633.790625806
2189,-21.77,-42.53,VOLTA GRANDE - MG,VOLTA GRANDE,MG,31950.6562144641
2190,-22.53,-45.36,WENCESLAU BRAZ - MG,WENCESLAU BRAZ,MG,14257.8749319728
2191,-20.44,-52.87,AGUA CLARA - MS,AGUA CLARA,MS,52575.4644319284
2192,-18.32,-53.7,ALCINOPOLIS - MS,ALCINOPOLIS,MS,25894.0420551873
2193,-23.1,-55.22,AMAMBAI - MS,AMAMBAI,MS,171914.969715041
2194,-20.48,-55.8,ANASTACIO - MS,ANASTACIO,MS,147142.509453592
2195,-22.18,-52.71,ANAURILANDIA - MS,ANAURILANDIA,MS,43678.2068910861
2196,-22.15,-53.77,ANGELICA - MS,ANGELICA,MS,56641.390502056
2197,-22.19,-55.94,ANTONIO JOAO - MS,ANTONIO JOAO,MS,41190.5556020379
2198,-20.08,-51.09,APARECIDA DO TABOADO - MS,APARECIDA DO TABOADO,MS,109713.12860825
2199,-20.47,-55.78,AQUIDAUANA - MS,AQUIDAUANA,MS,256443.78522032
2200,-22.93,-55.63,ARAL MOREIRA - MS,ARAL MOREIRA,MS,47257.6522060257
2201,-19.91,-54.36,BANDEIRANTES - MS,BANDEIRANTES,MS,39138.103641484
2202,-21.71,-52.42,BATAGUASSU - MS,BATAGUASSU,MS,93380.1325414732
2203,-22.29,-53.27,BATAIPORA - MS,BATAIPORA,MS,60953.0946802768
2204,-22.1,-56.52,BELA VISTA - MS,BELA VISTA,MS,129503.727959386
2205,-20.53,-56.71,BODOQUENA - MS,BODOQUENA,MS,48261.7644501913
2206,-21.12,-56.48,BONITO - MS,BONITO,MS,93211.5232103351
2207,-21.25,-52.03,BRASILANDIA - MS,BRASILANDIA,MS,72204.0988477078
2208,-22.63,-54.82,CAARAPO - MS,CAARAPO,MS,130726.99010064
2209,-19.53,-54.04,CAMAPUA - MS,CAMAPUA,MS,104109.757657861
2210,-20.44,-54.64,CAMPO GRANDE - MS,CAMPO GRANDE,MS,600069
2211,-22.01,-57.02,CARACOL - MS,CARACOL,MS,29541.3646825374
2212,-19.11,-51.73,CASSILANDIA - MS,CASSILANDIA,MS,130788.287034159
2213,-18.79,-52.62,CHAPADAO DO SUL - MS,CHAPADAO DO SUL,MS,59164.2808224198
2214,-19.83,-54.82,CORGUINHO - MS,CORGUINHO,MS,24094.9721574178
2215,-23.27,-55.52,CORONEL SAPUCAIA - MS,CORONEL SAPUCAIA,MS,97883.8853890839
2216,-19,-57.65,CORUMBA - MS,CORUMBA,MS,583582.48107899
2217,-18.54,-53.12,COSTA RICA - MS,COSTA RICA,MS,89990.7002520069
2218,-18.5,-54.76,COXIM - MS,COXIM,MS,177219.435260877
2219,-22.27,-54.16,DEODAPOLIS - MS,DEODAPOLIS,MS,76284.417716558
2220,-20.68,-55.29,DOIS IRMAOS DO BURITI - MS,DOIS IRMAOS DO BURITI,MS,59700.9008731068
2221,-22.04,-54.61,DOURADINA - MS,DOURADINA,MS,31529.9394532842
2222,-22.22,-54.8,DOURADOS - MS,DOURADOS,MS,986922.24116369
2223,-23.78,-54.28,ELDORADO - MS,ELDORADO,MS,68179.4478148748
2224,-22.37,-54.51,FATIMA DO SUL - MS,FATIMA DO SUL,MS,130250.116413902
2225,-22.41,-54.23,GLORIA DE DOURADOS - MS,GLORIA DE DOURADOS,MS,66224.9142186911
2226,-21.45,-56.11,GUIA LOPES DA LAGUNA - MS,GUIA LOPES DA LAGUNA,MS,71013.1926847968
2227,-23.68,-54.56,IGUATEMI - MS,IGUATEMI,MS,80798.6072983356
2228,-19.72,-51.93,INOCENCIA - MS,INOCENCIA,MS,47545.1085649693
2229,-22.07,-54.78,ITAPORA - MS,ITAPORA,MS,92777.8625271263
2230,-23.47,-54.18,ITAQUIRAI - MS,ITAQUIRAI,MS,78385.4218687042
2231,-22.3,-53.81,IVINHEMA - MS,IVINHEMA,MS,144654.175520925
2232,-23.89,-54.4,JAPORA - MS,JAPORA,MS,29225.1466933337
2233,-20.14,-54.39,JARAGUARI - MS,JARAGUARI,MS,30514.5083833155
2234,-21.48,-56.13,JARDIM - MS,JARDIM,MS,140823.621313631
2235,-22.48,-54.3,JATEI - MS,JATEI,MS,29875.0645432892
2236,-22.86,-54.6,JUTI - MS,JUTI,MS,35100.9173562181
2237,-19,-57.6,LADARIO - MS,LADARIO,MS,84099.4407569263
2238,-22.54,-55.15,LAGUNA CARAPA - MS,LAGUNA CARAPA,MS,37205.8197929643
2239,-21.61,-55.16,MARACAJU - MS,MARACAJU,MS,157155.236631825
2240,-20.24,-56.37,MIRANDA - MS,MIRANDA,MS,137882.307907706
2241,-23.93,-54.27,MUNDO NOVO - MS,MUNDO NOVO,MS,113844.642769321
2242,-23.06,-54.19,NAVIRAI - MS,NAVIRAI,MS,212217.813799593
2243,-21.13,-55.83,NIOAQUE - MS,NIOAQUE,MS,93793.2176185169
2244,-21.46,-54.38,NOVA ALVORADA DO SUL - MS,NOVA ALVORADA DO SUL,MS,46102.0810010713
2245,-22.23,-53.34,NOVA ANDRADINA - MS,NOVA ANDRADINA,MS,216043.105943347
2246,-22.66,-53.86,NOVO HORIZONTE DO SUL - MS,NOVO HORIZONTE DO SUL,MS,44170.557848245
2247,-19.67,-51.19,PARANAIBA - MS,PARANAIBA,MS,249119.244201361
2248,-23.89,-55.43,PARANHOS - MS,PARANHOS,MS,62661.1771873284
2249,-18.1,-54.55,PEDRO GOMES - MS,PEDRO GOMES,MS,53850.1758002254
2250,-22.53,-55.72,PONTA PORA - MS,PONTA PORA,MS,357370.625233087
2251,-21.69,-57.88,PORTO MURTINHO - MS,PORTO MURTINHO,MS,73609.4537738547
2252,-20.44,-53.75,RIBAS DO RIO PARDO - MS,RIBAS DO RIO PARDO,MS,87339.0982842772
2253,-21.8,-54.54,RIO BRILHANTE - MS,RIO BRILHANTE,MS,128137.230016838
2254,-19.44,-54.98,RIO NEGRO - MS,RIO NEGRO,MS,33380.9585449439
